########################################################################################
Starting Measurement Run at 08/10/2020 16:58:21
CSV file: pcb-full.csv
PARTNAME;NETNAME;PAD-ID;PAD-NAME;TRANSFORMED-X;TRANSFORMED-Y;MEASUREMENT-RESULT
U8;CNW_EN;21;22;83.1573;28.4982;277 2B1 1EC 1E8 0ED 058
U8;CNW_EN;21;22;83.1573;28.4982;277 2B1 1ED 1E7 0ED 059
U8;CNW_EN;21;22;83.1573;28.4982;277 2B1 1EA 1DD 0ED 076
U8;CNW_EN;21;22;83.1573;28.4982;277 2AF 1ED 1E7 0D2 061
U8;CNW_EN;21;22;83.1573;28.4982;278 2AF 1ED 1EA 0D9 05E
U8;GND;22;23;83.6568;28.5085;276 2B1 000 1E5 000 000
U8;GND;22;23;83.6568;28.5085;277 2B0 000 1E8 000 000
U8;GND;22;23;83.6568;28.5085;276 2B2 000 1E7 000 000
U8;GND;22;23;83.6568;28.5085;276 2B1 000 1E9 000 000
U8;GND;22;23;83.6568;28.5085;277 2B2 000 1E8 000 000
U8;GND;22;23;83.6568;28.5085;277 2B2 000 1E8 000 000
U8;GND;22;23;83.6568;28.5085;276 2B2 000 1E7 000 017
U8;GND;22;23;83.6568;28.5085;277 2B0 000 1E7 000 000
U8;GND;22;23;83.6568;28.5085;278 2AF 000 1EA 000 000
U8;GND;22;23;83.6568;28.5085;278 2B2 000 1E8 000 000
U8;GND;22;23;83.6568;28.5085;277 2B0 000 1E7 000 000
U8;GND;22;23;83.6568;28.5085;277 2B1 000 1E8 000 000
U8;GND;22;23;83.6568;28.5085;278 2B1 000 1E6 000 000
U8;GND;22;23;83.6568;28.5085;277 2B0 000 1EA 000 014
U8;GND;22;23;83.6568;28.5085;277 2B1 000 1DE 000 000
U8;GND;22;23;83.6568;28.5085;278 2B2 000 1E8 000 000
U8;;23;24;84.1563;28.5189;278 2B2 1F2 1E7 0FC 061
U8;;23;24;84.1563;28.5189;27A 2B0 1ED 1E5 0EA 060
U8;;23;24;84.1563;28.5189;278 2B1 1E8 1E6 0F8 06D
U8;;23;24;84.1563;28.5189;277 2B0 1ED 1E8 104 050
U8;;23;24;84.1563;28.5189;276 2B2 1EB 1E7 0F8 050
U8;;23;24;84.1563;28.5189;278 2B2 1ED 1E6 0EE 067
U8;;23;24;84.1563;28.5189;277 2B2 1EE 1E8 0D8 068
U8;;23;24;84.1563;28.5189;277 2B1 1ED 1E1 0FD 054
U8;;23;24;84.1563;28.5189;278 2B1 1ED 1E7 0EA 06E
U8;;23;24;84.1563;28.5189;277 2B2 1EA 1E5 0EB 066
U8;;23;24;84.1563;28.5189;278 2B1 1EC 1E7 0EB 055
U8;;23;24;84.1563;28.5189;278 2B2 1EC 1E8 0FA 073
U8;;23;24;84.1563;28.5189;275 2B2 1EB 1F7 0F6 075
U8;;23;24;84.1563;28.5189;277 2B2 1EC 1EA 0E3 063
U8;;23;24;84.1563;28.5189;278 2B1 1ED 1E8 0E1 068
U8;;23;24;84.1563;28.5189;278 2AF 1EE 1E8 100 089
U8;GND;24;25;82.8616;30.4423;276 2B4 000 1EE 000 000
U8;GND;24;25;82.8616;30.4423;273 2B1 000 1ED 000 000
U8;GND;24;25;82.8616;30.4423;278 2B0 000 1E9 000 000
U8;GND;24;25;82.8616;30.4423;278 2B1 000 1E7 000 000
U8;GND;24;25;82.8616;30.4423;278 2B2 000 1E2 000 000
U8;GND;24;25;82.8616;30.4423;277 2B2 000 1E7 000 000
U8;GND;24;25;82.8616;30.4423;278 2B2 000 1E8 000 000
U8;GND;24;25;82.8616;30.4423;276 2B1 000 1ED 000 000
U8;GND;24;25;82.8616;30.4423;278 2B2 000 1ED 000 001
U8;GND;24;25;82.8616;30.4423;277 2B0 000 1E8 000 000
U8;GND;24;25;82.8616;30.4423;277 2AF 000 1EA 000 000
U8;GND;24;25;82.8616;30.4423;277 2B1 000 1E8 000 000
U8;GND;24;25;82.8616;30.4423;278 2AF 000 1E7 000 000
U8;GND;24;25;82.8616;30.4423;277 2B0 000 1E8 000 000
U8;GND;24;25;82.8616;30.4423;278 2B1 000 1F3 000 000
U8;GND;24;25;82.8616;30.4423;278 2B1 000 1E8 000 000
U2;ZED_5V_EN;0;1;64.5473;106.4917;277 2B1 1ED 1DF 0D0 066
U2;ZED_5V_EN;0;1;64.5473;106.4917;277 2B1 1ED 1E5 0F2 072
U2;ZED_5V_EN;0;1;64.5473;106.4917;277 2B0 1E8 1E4 0E5 062
U2;ZED_5V_EN;0;1;64.5473;106.4917;278 2B2 1EE 1E7 0D8 062
U2;ZED_5V_EN;0;1;64.5473;106.4917;27C 2B2 1EA 1E8 0D4 05E
U2;ZED_5V_EN;0;1;64.5473;106.4917;278 2B0 1ED 1E7 0C8 048
U2;ZED_5V_EN;0;1;64.5473;106.4917;277 2B1 1EB 1E8 0FA 063
U2;ZED_5V_EN;0;1;64.5473;106.4917;277 2B1 1EA 1DE 0EE 065
U2;ZED_5V_EN;0;1;64.5473;106.4917;277 2B2 1EA 1E8 0E2 072
U2;ZED_5V_EN;0;1;64.5473;106.4917;279 2B0 1ED 1EC 0F1 07B
U2;ZED_5V_EN;0;1;64.5473;106.4917;278 2B1 1ED 1E8 0DB 057
U2;ZED_5V_EN;0;1;64.5473;106.4917;279 2B2 1EA 1E7 0E4 06E
U2;ZED_5V_EN;0;1;64.5473;106.4917;277 2B1 1ED 1E6 0E4 059
U2;ZED_5V_EN;0;1;64.5473;106.4917;276 2B1 1ED 1E8 0FD 05E
U2;ZED_5V_EN;0;1;64.5473;106.4917;277 2B0 1ED 1E7 0F1 051
U2;ZED_5V_EN;0;1;64.5473;106.4917;277 2B1 1EB 1E8 0EB 06B
U2;VIN;1;2;65.1967;106.5052;277 2B1 1F0 1E5 0D6 040
U2;VIN;1;2;65.1967;106.5052;274 2B0 1EA 1E9 0BD 04B
U2;VIN;1;2;65.1967;106.5052;278 2B1 1ED 1ED 0C1 059
U2;VIN;1;2;65.1967;106.5052;278 2B2 1EC 1E5 0CE 06A
U2;VIN;1;2;65.1967;106.5052;277 2B0 1ED 1ED 0CF 050
U2;VIN;1;2;65.1967;106.5052;278 2B1 1EB 1EA 0C9 04E
U2;VIN;1;2;65.1967;106.5052;278 2B1 1EC 1E5 0C7 037
U2;VIN;1;2;65.1967;106.5052;277 2B0 1EB 1E5 0CF 064
U2;VIN;1;2;65.1967;106.5052;278 2B0 1F2 1E8 0D5 072
U2;VIN;1;2;65.1967;106.5052;277 2B1 1EB 1E1 0CC 05D
U2;VIN;1;2;65.1967;106.5052;278 2B0 1ED 1E9 0D6 04F
U2;VIN;1;2;65.1967;106.5052;277 2B0 1EB 1E8 0AE 055
U2;VIN;1;2;65.1967;106.5052;277 2B0 1EB 1E7 0C9 048
U2;VIN;1;2;65.1967;106.5052;278 2B1 1ED 1E7 0C9 046
U2;VIN;1;2;65.1967;106.5052;276 2B1 1EE 1E8 0D4 06F
U2;VIN;1;2;65.1967;106.5052;278 2B1 1EE 1E8 0DA 046
U2;GND;2;3;65.8451;106.5187;277 2AF 000 1DA 000 000
U2;GND;2;3;65.8451;106.5187;273 2B0 000 1DF 000 000
U2;GND;2;3;65.8451;106.5187;277 2B0 000 1E7 000 000
U2;GND;2;3;65.8451;106.5187;278 2B1 000 1E8 000 000
U2;GND;2;3;65.8451;106.5187;277 2B1 000 1E8 000 000
U2;GND;2;3;65.8451;106.5187;277 2B0 000 1E6 000 000
U2;GND;2;3;65.8451;106.5187;277 2B2 000 1E8 000 000
U2;GND;2;3;65.8451;106.5187;277 2B2 000 1E6 000 000
U2;GND;2;3;65.8451;106.5187;278 2B1 000 1E5 000 000
U2;GND;2;3;65.8451;106.5187;277 2B0 000 1E6 000 005
U2;GND;2;3;65.8451;106.5187;278 2B2 000 1E5 000 000
U2;GND;2;3;65.8451;106.5187;277 2AF 000 1E0 000 000
U2;GND;2;3;65.8451;106.5187;278 2B0 000 1E7 000 000
U2;GND;2;3;65.8451;106.5187;278 2B0 000 1E5 000 000
U2;GND;2;3;65.8451;106.5187;277 2B1 000 1E7 000 000
U2;GND;2;3;65.8451;106.5187;278 2AF 000 1E1 000 000
U2;ZED_5V;3;4;66.4955;106.5322;278 2B1 1EC 1E8 0C5 04F
U2;ZED_5V;3;4;66.4955;106.5322;277 2B0 1EC 1E7 0BC 04A
U2;ZED_5V;3;4;66.4955;106.5322;278 2AF 1EB 1EB 0C5 075
U2;ZED_5V;3;4;66.4955;106.5322;277 2B1 1ED 1E3 0B1 04C
U2;ZED_5V;3;4;66.4955;106.5322;278 2B0 1ED 1E5 0BF 047
U2;ZED_5V;3;4;66.4955;106.5322;278 2AF 1EF 1EA 0B5 041
U2;ZED_5V;3;4;66.4955;106.5322;277 2AF 1ED 1F2 0AF 056
U2;ZED_5V;3;4;66.4955;106.5322;278 2B0 1EA 1E5 0C4 041
U2;ZED_5V;3;4;66.4955;106.5322;279 2B1 1EB 1E6 0BA 044
U2;ZED_5V;3;4;66.4955;106.5322;278 2AF 1EB 1E7 0C0 04C
U2;ZED_5V;3;4;66.4955;106.5322;277 2B0 1F4 1E3 0BF 052
U2;ZED_5V;3;4;66.4955;106.5322;277 2B1 1EB 1E8 0BF 061
U2;ZED_5V;3;4;66.4955;106.5322;278 2AF 1ED 1E8 0BE 06C
U2;ZED_5V;3;4;66.4955;106.5322;277 2B2 1EA 1E5 0C0 048
U2;ZED_5V;3;4;66.4955;106.5322;277 2AF 1ED 1E4 0C6 066
U2;ZED_5V;3;4;66.4955;106.5322;277 2AF 1EB 1EE 0C4 040
U2;ZED_5V;4;5;66.4461;108.6315;277 2B1 1ED 1E8 0C5 05F
U2;ZED_5V;4;5;66.4461;108.6315;277 2B1 1F1 1DD 0BE 04B
U2;ZED_5V;4;5;66.4461;108.6315;277 2B1 1EA 1DB 0DC 040
U2;ZED_5V;4;5;66.4461;108.6315;278 2B2 1EC 1E7 0D5 064
U2;ZED_5V;4;5;66.4461;108.6315;277 2B2 1E9 1E6 0C6 054
U2;ZED_5V;4;5;66.4461;108.6315;278 2B2 1ED 1E7 0B9 065
U2;ZED_5V;4;5;66.4461;108.6315;277 2B0 1F2 1F4 0B4 05A
U2;ZED_5V;4;5;66.4461;108.6315;278 2AF 1ED 1F2 0B9 050
U2;ZED_5V;4;5;66.4461;108.6315;277 2B0 1EA 1EB 0C4 045
U2;ZED_5V;4;5;66.4461;108.6315;277 2B1 1EC 1E9 0C4 035
U2;ZED_5V;4;5;66.4461;108.6315;278 2B1 1E8 1E7 0BD 04C
U2;ZED_5V;4;5;66.4461;108.6315;278 2B0 1EB 1E7 0B6 066
U2;ZED_5V;4;5;66.4461;108.6315;278 2B0 1EB 1E8 0CB 04D
U2;ZED_5V;4;5;66.4461;108.6315;277 2B1 1EB 1E7 0C8 04A
U2;ZED_5V;4;5;66.4461;108.6315;278 2B1 1EB 1F4 0AB 041
U2;ZED_5V;4;5;66.4461;108.6315;279 2B0 1F0 1E1 0C1 050
U2;N$19;5;6;65.7957;108.6179;277 2AF 1EC 1E8 102 081
U2;N$19;5;6;65.7957;108.6179;276 2B1 1EA 1E7 0F6 06A
U2;N$19;5;6;65.7957;108.6179;278 2AF 1EC 1E7 10C 081
U2;N$19;5;6;65.7957;108.6179;278 2B1 1ED 1E8 0FE 08A
U2;N$19;5;6;65.7957;108.6179;278 2B1 1F4 1EF 0EA 074
U2;N$19;5;6;65.7957;108.6179;278 2B0 1EA 1E8 10E 06C
U2;N$19;5;6;65.7957;108.6179;278 2B1 1E2 1E8 0E7 06C
U2;N$19;5;6;65.7957;108.6179;279 2B1 1EE 1E7 101 069
U2;N$19;5;6;65.7957;108.6179;277 2B0 1ED 1EA 0E3 04A
U2;N$19;5;6;65.7957;108.6179;278 2B0 1EB 1E6 0F0 069
U2;N$19;5;6;65.7957;108.6179;278 2B1 1EC 1E5 0DC 041
U2;N$19;5;6;65.7957;108.6179;276 2B1 1EE 1E5 0FA 067
U2;N$19;5;6;65.7957;108.6179;277 2B1 1EB 1E8 0E2 067
U2;N$19;5;6;65.7957;108.6179;279 2B2 1E9 1E1 0F4 054
U2;N$19;5;6;65.7957;108.6179;278 2B1 1EC 1E7 0FA 083
U2;N$19;5;6;65.7957;108.6179;278 2B2 1EC 1E6 0E6 068
U2;ZED_5V_PG;6;7;65.1473;108.6044;277 2B1 1ED 1E7 0FD 074
U2;ZED_5V_PG;6;7;65.1473;108.6044;275 2B0 1E7 1E8 0E9 06D
U2;ZED_5V_PG;6;7;65.1473;108.6044;277 2B1 1EC 1E9 0ED 062
U2;ZED_5V_PG;6;7;65.1473;108.6044;279 2B1 1EC 1E7 0D5 054
U2;ZED_5V_PG;6;7;65.1473;108.6044;277 2B0 1ED 1DC 0D2 073
U2;ZED_5V_PG;6;7;65.1473;108.6044;277 2B0 1EC 1E8 0C6 042
U2;ZED_5V_PG;6;7;65.1473;108.6044;277 2B0 1EB 1E5 0DF 052
U2;ZED_5V_PG;6;7;65.1473;108.6044;278 2B2 1EF 1E7 0F9 057
U2;ZED_5V_PG;6;7;65.1473;108.6044;277 2B2 1F0 1E7 0E3 077
U2;ZED_5V_PG;6;7;65.1473;108.6044;277 2B1 1E8 1E5 0D4 056
U2;ZED_5V_PG;6;7;65.1473;108.6044;277 2B1 1F0 1EA 0F5 050
U2;ZED_5V_PG;6;7;65.1473;108.6044;278 2B1 1ED 1EA 0FE 04D
U2;ZED_5V_PG;6;7;65.1473;108.6044;278 2B0 1E5 1E7 0EE 079
U2;ZED_5V_PG;6;7;65.1473;108.6044;277 2B1 1EB 1E5 0E5 04D
U2;ZED_5V_PG;6;7;65.1473;108.6044;278 2B1 1EE 1E4 0E1 060
U2;ZED_5V_PG;6;7;65.1473;108.6044;278 2B0 1EC 1E7 0F5 050
U2;N$2;7;8;64.4979;108.5909;279 2AF 1E6 1E9 10C 07A
U2;N$2;7;8;64.4979;108.5909;273 2B1 1E8 1E7 0F8 05F
U2;N$2;7;8;64.4979;108.5909;277 2B1 1EC 1E5 0FC 059
U2;N$2;7;8;64.4979;108.5909;277 2B1 1EC 1EA 0F7 05A
U2;N$2;7;8;64.4979;108.5909;277 2B0 1EB 1E7 10B 061
U2;N$2;7;8;64.4979;108.5909;277 2B0 1ED 1E9 0F7 054
U2;N$2;7;8;64.4979;108.5909;276 2B0 1E8 1E9 102 074
U2;N$2;7;8;64.4979;108.5909;278 2B0 1EB 1E7 0ED 054
U2;N$2;7;8;64.4979;108.5909;278 2AF 1E9 1ED 0EE 05E
U2;N$2;7;8;64.4979;108.5909;277 2B1 1EB 1E8 0F5 05E
U2;N$2;7;8;64.4979;108.5909;277 2B2 1ED 1E7 0E5 06C
U2;N$2;7;8;64.4979;108.5909;278 2B1 1ED 1EA 10F 07B
U2;N$2;7;8;64.4979;108.5909;278 2B1 1EB 1E5 0F7 06B
U2;N$2;7;8;64.4979;108.5909;277 2B1 1E2 1E9 0EE 058
U2;N$2;7;8;64.4979;108.5909;278 2B1 1EC 1E3 0FA 06D
U2;N$2;7;8;64.4979;108.5909;277 2B1 1ED 1E7 0FD 070
U2;GND;8;EPAD;65.4967;107.5616;277 2B0 1ED 1E7 0F0 06A
U2;GND;8;EPAD;65.4967;107.5616;278 2B0 1EE 1E6 109 060
U2;GND;8;EPAD;65.4967;107.5616;277 2B0 1EB 1E6 0F8 07C
U2;GND;8;EPAD;65.4967;107.5616;278 2B2 1EC 1E7 0FE 056
U2;GND;8;EPAD;65.4967;107.5616;277 2B0 1ED 1E2 0E1 064
U2;GND;8;EPAD;65.4967;107.5616;277 2B1 1EB 1E7 0F5 07E
U2;GND;8;EPAD;65.4967;107.5616;277 2B2 1EA 1E6 0F8 062
U2;GND;8;EPAD;65.4967;107.5616;278 2B1 1EC 1EA 108 05A
U2;GND;8;EPAD;65.4967;107.5616;277 2B1 1EB 1E7 0F7 05F
U2;GND;8;EPAD;65.4967;107.5616;277 2B2 1ED 1E8 102 053
U2;GND;8;EPAD;65.4967;107.5616;276 2B0 1EF 1E7 0F9 07F
U2;GND;8;EPAD;65.4967;107.5616;277 2B1 1EC 1E7 101 04B
U2;GND;8;EPAD;65.4967;107.5616;277 2B1 1ED 1E8 0F8 05C
U2;GND;8;EPAD;65.4967;107.5616;278 2AF 1ED 1EA 0FD 05B
U2;GND;8;EPAD;65.4967;107.5616;277 2AF 1EC 1E6 0EC 05F
U2;GND;8;EPAD;65.4967;107.5616;276 2B1 1ED 1E7 106 063
U3;BETA_5V_EN;0;1;56.9333;106.3333;277 2B0 1ED 1E7 0EB 054
U3;BETA_5V_EN;0;1;56.9333;106.3333;278 2AF 1EE 1E4 0EC 063
U3;BETA_5V_EN;0;1;56.9333;106.3333;276 2B1 1ED 1E7 0D4 05D
U3;BETA_5V_EN;0;1;56.9333;106.3333;278 2B0 1EF 1E8 0CD 071
U3;BETA_5V_EN;0;1;56.9333;106.3333;278 2AF 1EB 1E8 0EA 041
U3;BETA_5V_EN;0;1;56.9333;106.3333;277 2AF 1E5 1E8 0DD 061
U3;BETA_5V_EN;0;1;56.9333;106.3333;278 2AF 1E7 1E4 0D6 06B
U3;BETA_5V_EN;0;1;56.9333;106.3333;276 2B1 1EA 1E6 0E5 056
U3;BETA_5V_EN;0;1;56.9333;106.3333;278 2B0 1ED 1E8 0F7 070
U3;BETA_5V_EN;0;1;56.9333;106.3333;276 2B2 1EC 1EF 0DD 046
U3;BETA_5V_EN;0;1;56.9333;106.3333;277 2B0 1EC 1E8 0E1 062
U3;BETA_5V_EN;0;1;56.9333;106.3333;277 2B0 1EA 1DF 0E4 058
U3;BETA_5V_EN;0;1;56.9333;106.3333;277 2B1 1EC 1E8 0F8 077
U3;BETA_5V_EN;0;1;56.9333;106.3333;277 2AF 1EB 1E8 0E1 057
U3;BETA_5V_EN;0;1;56.9333;106.3333;277 2B1 1EB 1E8 0D3 04E
U3;BETA_5V_EN;0;1;56.9333;106.3333;278 2AF 1EC 1E7 0E4 07F
U3;VIN;1;2;57.5837;106.3468;278 2B1 1ED 1E1 0E4 059
U3;VIN;1;2;57.5837;106.3468;274 2B1 1EB 1DD 0C1 05B
U3;VIN;1;2;57.5837;106.3468;276 2B2 1EC 1EC 0D4 06C
U3;VIN;1;2;57.5837;106.3468;277 2B1 1EF 1E8 0CF 034
U3;VIN;1;2;57.5837;106.3468;277 2B1 1E8 1E6 0CC 03C
U3;VIN;1;2;57.5837;106.3468;277 2B1 1EB 1E7 0C9 054
U3;VIN;1;2;57.5837;106.3468;277 2B2 1ED 1E2 0DB 04B
U3;VIN;1;2;57.5837;106.3468;277 2B1 1EC 1E3 0D4 05A
U3;VIN;1;2;57.5837;106.3468;277 2B1 1EB 1E8 0C6 056
U3;VIN;1;2;57.5837;106.3468;278 2B1 1F2 1EB 0C6 042
U3;VIN;1;2;57.5837;106.3468;277 2B1 1E9 1E2 0B6 054
U3;VIN;1;2;57.5837;106.3468;278 2B0 1ED 1E7 0C5 05C
U3;VIN;1;2;57.5837;106.3468;277 2B1 1EE 1E8 0C4 03F
U3;VIN;1;2;57.5837;106.3468;278 2B1 1EA 1E7 0C4 070
U3;VIN;1;2;57.5837;106.3468;277 2B0 1ED 1E8 0D0 060
U3;VIN;1;2;57.5837;106.3468;276 2AF 1EC 1E7 0DB 044
U3;GND;2;3;58.2331;106.3603;278 2B0 000 1E9 000 000
U3;GND;2;3;58.2331;106.3603;27E 2B0 000 1E6 000 000
U3;GND;2;3;58.2331;106.3603;277 2B2 000 1F0 000 000
U3;GND;2;3;58.2331;106.3603;277 2B0 000 1E5 000 000
U3;GND;2;3;58.2331;106.3603;277 2B0 000 1E8 000 000
U3;GND;2;3;58.2331;106.3603;276 2B1 000 1E5 000 000
U3;GND;2;3;58.2331;106.3603;277 2B1 000 1E9 000 000
U3;GND;2;3;58.2331;106.3603;278 2B1 000 1E7 000 000
U3;GND;2;3;58.2331;106.3603;277 2B0 000 1ED 000 000
U3;GND;2;3;58.2331;106.3603;277 2B0 000 1E8 000 000
U3;GND;2;3;58.2331;106.3603;279 2B1 000 1EA 000 000
U3;GND;2;3;58.2331;106.3603;277 2B0 000 1E8 000 000
U3;GND;2;3;58.2331;106.3603;278 2B0 000 1E8 000 00B
U3;GND;2;3;58.2331;106.3603;278 2B1 000 1E3 000 000
U3;GND;2;3;58.2331;106.3603;278 2B1 000 1E8 000 000
U3;GND;2;3;58.2331;106.3603;277 2B2 000 1E5 000 000
U3;BETA_5V;3;4;58.8825;106.3738;278 2AF 1F0 1EA 0B4 056
U3;BETA_5V;3;4;58.8825;106.3738;277 2B1 1F1 1E9 09C 052
U3;BETA_5V;3;4;58.8825;106.3738;278 2B0 1EE 1E8 0A9 04D
U3;BETA_5V;3;4;58.8825;106.3738;279 2B1 1EB 1E3 0B4 034
U3;BETA_5V;3;4;58.8825;106.3738;277 2B1 1EC 1E9 0AB 03C
U3;BETA_5V;3;4;58.8825;106.3738;277 2B1 1ED 1E8 0A0 053
U3;BETA_5V;3;4;58.8825;106.3738;277 2B1 1F2 1E2 0B7 048
U3;BETA_5V;3;4;58.8825;106.3738;277 2B0 1EA 1E7 0A0 060
U3;BETA_5V;3;4;58.8825;106.3738;278 2B1 1EA 1E6 0B1 050
U3;BETA_5V;3;4;58.8825;106.3738;277 2B1 1E9 1E8 0A7 042
U3;BETA_5V;3;4;58.8825;106.3738;277 2B1 1ED 1E9 0A1 03A
U3;BETA_5V;3;4;58.8825;106.3738;278 2B0 1EE 1ED 0C3 059
U3;BETA_5V;3;4;58.8825;106.3738;278 2B0 1EF 1E8 09C 048
U3;BETA_5V;3;4;58.8825;106.3738;277 2B0 1EC 1E8 097 042
U3;BETA_5V;3;4;58.8825;106.3738;278 2B1 1EB 1E8 0A0 047
U3;BETA_5V;3;4;58.8825;106.3738;278 2B1 1ED 1E8 09D 033
U3;BETA_5V;4;5;58.8331;108.4731;278 2B0 1EB 1E6 0AA 034
U3;BETA_5V;4;5;58.8331;108.4731;278 2B1 1EB 1E8 0AD 040
U3;BETA_5V;4;5;58.8331;108.4731;277 2B0 1E4 1E7 0AF 043
U3;BETA_5V;4;5;58.8331;108.4731;276 2AF 1EA 1E8 0A9 065
U3;BETA_5V;4;5;58.8331;108.4731;277 2B0 1EE 1E1 09F 04B
U3;BETA_5V;4;5;58.8331;108.4731;277 2AF 1E8 1E7 0B6 04A
U3;BETA_5V;4;5;58.8331;108.4731;278 2B1 1E8 1E7 0B7 059
U3;BETA_5V;4;5;58.8331;108.4731;278 2B1 1ED 1E5 0A5 055
U3;BETA_5V;4;5;58.8331;108.4731;277 2B0 1EA 1E8 0C4 04C
U3;BETA_5V;4;5;58.8331;108.4731;278 2B1 1EC 1E5 0AB 05E
U3;BETA_5V;4;5;58.8331;108.4731;278 2AF 1EB 1E8 0A4 03A
U3;BETA_5V;4;5;58.8331;108.4731;278 2B2 1EA 1E6 0A5 047
U3;BETA_5V;4;5;58.8331;108.4731;277 2B1 1E9 1F4 0D5 05E
U3;BETA_5V;4;5;58.8331;108.4731;278 2B0 1EA 1E7 0AD 04C
U3;BETA_5V;4;5;58.8331;108.4731;278 2AF 1EE 1E5 0A6 03E
U3;BETA_5V;4;5;58.8331;108.4731;277 2B0 1F2 1E8 0B2 04C
U3;N$15;5;6;58.1837;108.4596;277 2B2 1ED 1E9 100 065
U3;N$15;5;6;58.1837;108.4596;275 2B1 1ED 1EA 0E9 064
U3;N$15;5;6;58.1837;108.4596;277 2B2 1E8 1E3 0F4 064
U3;N$15;5;6;58.1837;108.4596;278 2B0 1EB 1E5 0E7 055
U3;N$15;5;6;58.1837;108.4596;277 2B1 1EE 1E8 10A 07C
U3;N$15;5;6;58.1837;108.4596;277 2B0 1EA 1EB 0F9 06E
U3;N$15;5;6;58.1837;108.4596;277 2B0 1EC 1E8 0FC 069
U3;N$15;5;6;58.1837;108.4596;277 2B0 1E4 1E8 0F9 071
U3;N$15;5;6;58.1837;108.4596;279 2B0 1EC 1E7 0F9 054
U3;N$15;5;6;58.1837;108.4596;277 2AF 1EA 1E9 10E 05B
U3;N$15;5;6;58.1837;108.4596;276 2AF 1EB 1E7 0ED 06E
U3;N$15;5;6;58.1837;108.4596;277 2B2 1EC 1E7 104 066
U3;N$15;5;6;58.1837;108.4596;278 2AF 1EB 1E6 0EF 064
U3;N$15;5;6;58.1837;108.4596;278 2B0 1EB 1DF 0E8 062
U3;N$15;5;6;58.1837;108.4596;278 2B1 1EC 1E7 0FC 06C
U3;N$15;5;6;58.1837;108.4596;277 2B2 1E9 1E9 0F4 05C
U3;BETA_5V_PG;6;7;57.5343;108.4461;277 2B0 1F0 1E5 0EF 04A
U3;BETA_5V_PG;6;7;57.5343;108.4461;278 2B1 1EB 1E5 0DC 049
U3;BETA_5V_PG;6;7;57.5343;108.4461;277 2B0 1EA 1E7 0DF 05B
U3;BETA_5V_PG;6;7;57.5343;108.4461;277 2B0 1EB 1E9 0D4 045
U3;BETA_5V_PG;6;7;57.5343;108.4461;278 2AF 1EB 1E7 0D5 048
U3;BETA_5V_PG;6;7;57.5343;108.4461;278 2B1 1ED 1E8 0E5 07D
U3;BETA_5V_PG;6;7;57.5343;108.4461;278 2B0 1EC 1E8 0EA 062
U3;BETA_5V_PG;6;7;57.5343;108.4461;277 2B1 1ED 1E6 0BE 04F
U3;BETA_5V_PG;6;7;57.5343;108.4461;278 2B1 1EA 1E5 0D4 03A
U3;BETA_5V_PG;6;7;57.5343;108.4461;276 2B2 1F2 1E8 0D6 05A
U3;BETA_5V_PG;6;7;57.5343;108.4461;278 2B2 1EB 1EB 0DF 04D
U3;BETA_5V_PG;6;7;57.5343;108.4461;278 2B1 1E8 1E1 0BF 064
U3;BETA_5V_PG;6;7;57.5343;108.4461;277 2B0 1EA 1E8 0D5 061
U3;BETA_5V_PG;6;7;57.5343;108.4461;277 2B1 1EA 1E9 0DD 061
U3;BETA_5V_PG;6;7;57.5343;108.4461;278 2B1 1EC 1E7 0DB 049
U3;BETA_5V_PG;6;7;57.5343;108.4461;277 2B1 1F1 1DC 0CB 03D
U3;N$8;7;8;56.8839;108.4325;277 2AF 1F5 1E8 0FF 075
U3;N$8;7;8;56.8839;108.4325;278 2B1 1EB 1E8 101 068
U3;N$8;7;8;56.8839;108.4325;277 2B2 1EC 1EA 10F 069
U3;N$8;7;8;56.8839;108.4325;277 2B1 1F1 1E5 0FC 04F
U3;N$8;7;8;56.8839;108.4325;277 2B0 1EB 1E6 118 093
U3;N$8;7;8;56.8839;108.4325;278 2B0 1EC 1E8 0EF 060
U3;N$8;7;8;56.8839;108.4325;277 2B0 1E3 1E5 0E0 064
U3;N$8;7;8;56.8839;108.4325;277 2B1 1ED 1EB 0F8 06B
U3;N$8;7;8;56.8839;108.4325;278 2B2 1E4 1E6 0E7 05F
U3;N$8;7;8;56.8839;108.4325;277 2B1 1EA 1E7 0E5 06A
U3;N$8;7;8;56.8839;108.4325;277 2B1 1EF 1E4 0E7 070
U3;N$8;7;8;56.8839;108.4325;277 2B2 1ED 1E6 0F6 04D
U3;N$8;7;8;56.8839;108.4325;276 2B1 1EE 1E4 0F2 050
U3;N$8;7;8;56.8839;108.4325;278 2B1 1ED 1EA 0FE 07B
U3;N$8;7;8;56.8839;108.4325;277 2B1 1EC 1E8 0F5 04F
U3;N$8;7;8;56.8839;108.4325;277 2B1 1EC 1DE 101 078
U3;GND;8;EPAD;57.8837;107.4032;277 2B0 1E9 1E7 10A 06B
U3;GND;8;EPAD;57.8837;107.4032;278 2B1 1ED 1E6 0EA 06A
U3;GND;8;EPAD;57.8837;107.4032;276 2B1 1ED 1E7 0F2 059
U3;GND;8;EPAD;57.8837;107.4032;277 2B1 1EB 1E4 0EA 07C
U3;GND;8;EPAD;57.8837;107.4032;276 2B1 1F0 1E8 0F0 05E
