INDEX;PART_NAME;PACKAGE_NAME;PIN_INDEX;PAD_NAME;CENTER_X;CENTER_Y;LONG_SIDE_LENGTH;SHORT_SIDE_LENGTH;ANGLE_DEGREE;NET
156;ZED;µZ-CONONLY;156;157;2.8;-20.226;0.5;2.0;180;ZED_5V'
157;ZED;µZ-CONONLY;157;158;2.8;-24.226;0.5;2.0;180;ZED_5V'
158;ZED;µZ-CONONLY;158;159;3.6;-20.226;0.5;2.0;180;ZED_5V'
159;ZED;µZ-CONONLY;159;160;3.6;-24.226;0.5;2.0;180;ZED_5V'
160;ZED;µZ-CONONLY;160;161;4.4;-20.226;0.5;2.0;180;JX2_14_P
161;ZED;µZ-CONONLY;161;162;4.4;-24.226;0.5;2.0;180;JX2_15_P
162;ZED;µZ-CONONLY;162;163;5.2;-20.226;0.5;2.0;180;JX2_14_N
163;ZED;µZ-CONONLY;163;164;5.2;-24.226;0.5;2.0;180;JX2_15_N
164;ZED;µZ-CONONLY;164;165;6.0;-20.226;0.5;2.0;180;GND
165;ZED;µZ-CONONLY;165;166;6.0;-24.226;0.5;2.0;180;GND
166;ZED;µZ-CONONLY;166;167;6.8;-20.226;0.5;2.0;180;JX2_16_P
167;ZED;µZ-CONONLY;167;168;6.8;-24.226;0.5;2.0;180;JX2_17_P
168;ZED;µZ-CONONLY;168;169;7.6;-20.226;0.5;2.0;180;JX2_16_N
169;ZED;µZ-CONONLY;169;170;7.6;-24.226;0.5;2.0;180;JX2_17_N
170;ZED;µZ-CONONLY;170;171;8.4;-20.226;0.5;2.0;180;GND
171;ZED;µZ-CONONLY;171;172;8.4;-24.226;0.5;2.0;180;GND
172;ZED;µZ-CONONLY;172;173;9.2;-20.226;0.5;2.0;180;JX2_18_P
173;ZED;µZ-CONONLY;173;174;9.2;-24.226;0.5;2.0;180;JX2_19_P
174;ZED;µZ-CONONLY;174;175;10.0;-20.226;0.5;2.0;180;JX2_18_N
175;ZED;µZ-CONONLY;175;176;10.0;-24.226;0.5;2.0;180;JX2_19_N
176;ZED;µZ-CONONLY;176;177;10.8;-20.226;0.5;2.0;180;GND
177;ZED;µZ-CONONLY;177;178;10.8;-24.226;0.5;2.0;180;VCCO_35
178;ZED;µZ-CONONLY;178;179;11.6;-20.226;0.5;2.0;180;VCCO_35
179;ZED;µZ-CONONLY;179;180;11.6;-24.226;0.5;2.0;180;VCCO_35
180;ZED;µZ-CONONLY;180;181;12.4;-20.226;0.5;2.0;180;JX2_20_P
181;ZED;µZ-CONONLY;181;182;12.4;-24.226;0.5;2.0;180;JX2_21_P
182;ZED;µZ-CONONLY;182;183;13.2;-20.226;0.5;2.0;180;JX2_20_N
183;ZED;µZ-CONONLY;183;184;13.2;-24.226;0.5;2.0;180;JX2_21_N
184;ZED;µZ-CONONLY;184;185;14.0;-20.226;0.5;2.0;180;GND
185;ZED;µZ-CONONLY;185;186;14.0;-24.226;0.5;2.0;180;GND
186;ZED;µZ-CONONLY;186;187;14.8;-20.226;0.5;2.0;180;JX2_22_P
187;ZED;µZ-CONONLY;187;188;14.8;-24.226;0.5;2.0;180;JX2_23_P
188;ZED;µZ-CONONLY;188;189;15.6;-20.226;0.5;2.0;180;JX2_22_N
189;ZED;µZ-CONONLY;189;190;15.6;-24.226;0.5;2.0;180;JX2_23_N
190;ZED;µZ-CONONLY;190;191;16.4;-20.226;0.5;2.0;180;GND
191;ZED;µZ-CONONLY;191;192;16.4;-24.226;0.5;2.0;180;GND
192;ZED;µZ-CONONLY;192;193;17.2;-20.226;0.5;2.0;180;BANK13_04_P
193;ZED;µZ-CONONLY;193;194;17.2;-24.226;0.5;2.0;180;BANK13_05_P
194;ZED;µZ-CONONLY;194;195;18.0;-20.226;0.5;2.0;180;BANK13_04_N
195;ZED;µZ-CONONLY;195;196;18.0;-24.226;0.5;2.0;180;BANK13_05_N
196;ZED;µZ-CONONLY;196;197;18.8;-20.226;0.5;2.0;180;BANK13_06_P
197;ZED;µZ-CONONLY;197;198;18.8;-24.226;0.5;2.0;180;VCCO_13
198;ZED;µZ-CONONLY;198;199;19.6;-20.226;0.5;2.0;180;BANK13_06_N
199;ZED;µZ-CONONLY;199;200;19.6;-24.226;0.5;2.0;180;BANK13_SE_0
200;PWR-NW;R2X04;0;1;24.765;25.4;0.9;1.8;90;GND
201;PWR-NW;R2X04;1;3;27.305;25.4;0.9;1.8;90;GND
202;PWR-NW;R2X04;2;2;24.765;19.05;0.9;1.8;90;N_VW
203;PWR-NW;R2X04;3;4;27.305;19.05;0.9;1.8;90;W_VW
204;PWR-NW;R2X04;4;5;29.845;25.4;0.9;1.8;90;IOW_V
205;PWR-NW;R2X04;5;6;29.845;19.05;0.9;1.8;90;CSO_NW_V
206;PWR-NW;R2X04;6;7;32.385;25.4;0.9;1.8;90;RFW_V
207;PWR-NW;R2X04;7;8;32.385;19.05;0.9;1.8;90;RFAB_W_V
208;PWR-SE;R2X04;0;1;-24.765;-25.4;0.9;1.8;270;GND
209;PWR-SE;R2X04;1;3;-27.305;-25.4;0.9;1.8;270;GND
210;PWR-SE;R2X04;2;2;-24.765;-19.05;0.9;1.8;270;S_VE
211;PWR-SE;R2X04;3;4;-27.305;-19.05;0.9;1.8;270;E_VE
